Fecha,Sitio,Grabadora,Hora_inicio,Hora_fin,Especie,punto escucha-V,punto escucha-O,movimiento-V,movimiento-O,Mas de 100m,Fuera de censo,Climatología,Comentarios,censador
06/08/2024,Santa Olalla,4,7:59,8:25,Calidris ferruginea,0,0,0,0,5,,Sol y nubes,Laguna Dulce,
06/08/2024,Santa Olalla,4,7:59,8:25,Tringa ochropus,0,0,0,0,4,,Sol y nubes,Laguna Dulce,
06/08/2024,Santa Olalla,4,7:59,8:25,Fulica atra,0,0,0,0,4,,Sol y nubes,Laguna Dulce,
06/08/2024,Santa Olalla,4,7:59,8:25,Actitis hypoleucos,0,0,0,0,3,,Sol y nubes,Laguna Dulce,
06/08/2024,Santa Olalla,4,7:59,8:25,Anas platyrhynchos,0,0,0,0,11,,Sol y nubes,Laguna Dulce,
06/08/2024,Santa Olalla,4,7:59,8:25,Tringa totanus,0,0,0,0,1,,Sol y nubes,Laguna Dulce,
06/08/2024,Santa Olalla,4,7:59,8:25,Calidris alba,0,0,0,0,3,,Sol y nubes,Laguna Dulce,
06/08/2024,Santa Olalla,4,7:59,8:25,Hieraaetus pennatus,0,0,0,1,0,,Sol y nubes,,
06/08/2024,Santa Olalla,4,7:59,8:25,Carduelis carduelis,0,0,0,1,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Phoenicopterus roseus,170,41,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Ardea cinerea,1,0,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Motacilla flava,2,3,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Himantopus himantopus,4,4,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Apus apus,2,0,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Carduelis carduelis,0,1,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Hirundo rustica,2,0,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Riparia riparia,2,0,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Saxicola rubicola,0,1,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Charadrius alexandrinus,11,5,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Charadrius dubius,10,6,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Calidris alpina,63,0,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Tringa ochropus,1,1,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Actitis hypoleucos,1,0,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Recurvirostra avosetta,5,0,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Tachybaptus ruficollis,5,0,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Calidris alba,4,0,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Turdus merula,0,1,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Calidris ferruginea,11,0,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Fulica atra,2,0,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Numenius arquata,0,1,0,0,0,,Sol y nubes,,
06/08/2024,Laguna,6,8:37,9:09,Calidris pugnax,2,0,0,0,0,,Sol y nubes,,
07/08/2024,Torre Palacio,8,7:38,7:58,Platalea leucorodia,2,1,0,1,0,,Niebla,,
07/08/2024,Torre Palacio,8,7:38,7:58,Curruca melanocephala,0,3,0,1,0,,Niebla,,
07/08/2024,Torre Palacio,8,7:38,7:58,Troglodytes troglodytes,0,1,0,1,0,,Niebla,,
07/08/2024,Torre Palacio,8,7:38,7:58,Cettia cetti,0,1,0,0,0,,Niebla,,
07/08/2024,Torre Palacio,8,7:38,7:58,Sturnus unicolor,0,7,0,6,0,,Niebla,,
07/08/2024,Torre Palacio,8,7:38,7:58,Certhia brachydactyla,0,1,0,0,0,,Niebla,,
07/08/2024,Torre Palacio,8,7:38,7:58,Luscinia megarhynchos,0,1,0,0,0,,Niebla,,
07/08/2024,Torre Palacio,8,7:38,7:58,Turdus merula,1,0,0,1,0,,Niebla,,
07/08/2024,Torre Palacio,8,7:38,7:58,Streptopelia decaocto,0,0,0,2,0,,Niebla,,
07/08/2024,Torre Palacio,8,7:38,7:58,Cyanistes caeruleus,0,0,0,1,0,,Niebla,,
07/08/2024,Pajarera,10,8:05,8:24,Emberiza calandra,13,3,0,0,0,,Niebla,,
07/08/2024,Pajarera,10,8:05,8:24,Coturnix coturnix,0,1,0,0,0,,Niebla,,
07/08/2024,Pajarera,10,8:05,8:24,Sturnus unicolor,0,0,0,0,5,,Niebla,,
07/08/2024,Pajarera,10,8:05,8:24,Curruca melanocephala,0,3,0,2,0,,Niebla,,
07/08/2024,Pajarera,10,8:05,8:24,Hieraaetus pennatus,0,1,0,0,0,,Niebla,,
07/08/2024,Pajarera,10,8:05,8:24,Carduelis carduelis,7,6,0,2,0,,Niebla,,
07/08/2024,Pajarera,10,8:05,8:24,Turdus merula,0,2,0,1,0,,Niebla,,
07/08/2024,Pajarera,10,8:05,8:24,Luscinia megarhynchos,0,0,0,0,1,,Niebla,,
07/08/2024,Pajarera,10,8:05,8:24,Cyanistes caeruleus,0,1,0,0,0,,Niebla,,
07/08/2024,Pajarera,10,8:05,8:24,Saxicola rubicola,0,1,0,1,0,,Niebla,,
07/08/2024,Pajarera,10,8:05,8:24,Motacilla flava,1,1,0,0,0,,Niebla,,
07/08/2024,Pajarera,10,8:05,8:24,Hirundo rustica,1,0,0,0,0,,Niebla,,
07/08/2024,Pajarera,10,8:05,8:24,Galerida theklae,0,1,0,0,0,,Niebla,,
07/08/2024,Pajarera,10,8:05,8:24,Cisticola juncidis,0,0,2,0,0,,Niebla,,
07/08/2024,Pajarera,10,8:05,8:24,Curruca undata,0,0,0,1,0,,Niebla,,
07/08/2024,Martinazo,11,8:35,8:58,Carduelis carduelis,0,3,0,0,0,,Niebla,,
07/08/2024,Martinazo,11,8:35,8:58,Saxicola rubicola,2,0,0,0,0,,Niebla,,
07/08/2024,Martinazo,11,8:35,8:58,Curruca melanocephala,0,3,0,1,0,,Niebla,,
07/08/2024,Martinazo,11,8:35,8:58,Galerida theklae,0,2,0,1,0,,Niebla,,
07/08/2024,Martinazo,11,8:35,8:58,Hieraaetus pennatus,0,1,0,0,0,,Niebla,,
07/08/2024,Martinazo,11,8:35,8:58,Cisticola juncidis,0,1,0,0,0,,Niebla,,
07/08/2024,Martinazo,11,8:35,8:58,Emberiza calandra,0,2,0,0,0,,Niebla,,
07/08/2024,Martinazo,11,8:35,8:58,Sturnus unicolor,0,1,0,0,0,,Niebla,,
07/08/2024,Martinazo,11,8:35,8:58,Luscinia megarhynchos,0,0,0,1,0,,Niebla,,
07/08/2024,Martinazo,11,8:35,8:58,Curruca undata,0,0,0,1,0,,Niebla,,
07/08/2024,Martinazo,11,8:35,8:58,Lanius senator,0,0,2,0,0,,Niebla,,
07/08/2024,Martinazo,11,8:35,8:58,Columba palumbus,0,0,5,0,0,,Niebla,,
07/08/2024,Martinazo,11,8:35,8:58,Alaudala rufescens,0,0,3,3,0,,Niebla,,
07/08/2024,Cancela Millán,15,9:14,9:38,Hirundo rustica,3,0,0,0,0,,Nublado,,
07/08/2024,Cancela Millán,15,9:14,9:38,Alaudala rufescens,0,2,0,0,0,,Nublado,,
07/08/2024,Cancela Millán,15,9:14,9:38,Apus apus,13,0,0,0,0,,Nublado,,
07/08/2024,Cancela Millán,15,9:14,9:38,Motacilla flava,0,0,0,1,0,,Nublado,,
07/08/2024,Cancela Millán,15,9:14,9:38,Emberiza calandra,0,0,5,10,0,,Nublado,,
07/08/2024,Cancela Millán,15,9:14,9:38,Gyps fulvus,0,0,0,0,3,,Nublado,,
07/08/2024,Cancela Millán,15,9:14,9:38,Circus pygargus,0,0,0,0,0,,Nublado,,
07/08/2024,Cancela Millán,15,9:14,9:38,Falco tinnunculus,0,0,0,0,0,2,Nublado,,
07/08/2024,Juncabalejo,16,10:11,10:31,Falco tinnunculus,1,0,0,0,0,,Pocas nubes,,
07/08/2024,Juncabalejo,16,10:11,10:31,Riparia riparia,15,0,0,0,0,,Pocas nubes,,
07/08/2024,Juncabalejo,16,10:11,10:31,Motacilla flava,0,2,0,0,0,,Pocas nubes,,
07/08/2024,Juncabalejo,16,10:11,10:31,Hirundo rustica,15,0,0,0,0,,Pocas nubes,,
07/08/2024,Juncabalejo,16,10:11,10:31,Cisticola juncidis,0,2,0,1,0,,Pocas nubes,,
07/08/2024,Juncabalejo,16,10:11,10:31,Saxicola rubicola,1,0,0,0,0,,Pocas nubes,,
13/08/2024,Control,1,7:37,7:57,Curruca undata,0,3,0,1,0,,Despejado,,
13/08/2024,Control,1,7:37,7:57,Galerida theklae,0,2,0,1,0,,Despejado,,
13/08/2024,Control,1,7:37,7:57,Curruca melanocephala,0,1,0,2,0,,Despejado,,
13/08/2024,Control,1,7:37,7:57,Cyanopica cooki,0,0,0,1,1,,Despejado,,
13/08/2024,Control,1,7:37,7:57,Columba palumbus,0,0,0,0,1,,Despejado,,
13/08/2024,Control,1,7:37,7:57,Sturnus unicolor,0,0,2,0,0,,Despejado,,
13/08/2024,Control,1,7:37,7:57,Pica pica,0,0,0,1,0,,Despejado,,
13/08/2024,Sabinar,2,8:10,8:30,Certhia brachydactyla,0,0,0,0,1,,Despejado,,
13/08/2024,Sabinar,2,8:10,8:30,Cyanopica cooki,0,0,0,0,1,,Despejado,,
13/08/2024,Sabinar,2,8:10,8:30,Curruca melanocephala,0,1,0,2,0,,Despejado,,
13/08/2024,Sabinar,2,8:10,8:30,Curruca undata,0,2,0,2,0,,Despejado,,
13/08/2024,Sabinar,2,8:10,8:30,Columba palumbus,1,0,0,1,0,,Despejado,,
13/08/2024,Sabinar,2,8:10,8:30,Chloris chloris,0,0,0,1,0,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Curruca melanocephala,0,4,0,3,0,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Galerida theklae,0,2,0,2,0,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Saxicola rubicola,0,2,0,0,0,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Turdus merula,4,2,0,1,0,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Curruca undata,0,1,0,1,0,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Chloris chloris,0,4,0,0,0,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Hirundo rustica,2,2,1,0,0,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Motacilla flava,0,2,0,1,0,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Lanius senator,1,0,1,0,0,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Cettia cetti,0,1,0,0,0,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Sturnus unicolor,0,0,42,0,0,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Fulica atra,0,0,0,0,5,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Charadrius dubius,0,0,0,0,6,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Linaria cannabina,0,0,0,2,0,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Phoenicopterus roseus,0,0,0,0,2,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Tachybaptus ruficollis,0,0,0,0,1,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Tringa stagnatilis,0,0,0,0,1,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Tringa totanus,0,0,0,0,1,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Arenaria interpres,0,0,0,0,2,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Himantopus himantopus,0,0,0,0,2,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Calidris alpina,0,0,0,0,5,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Cisticola juncidis,0,0,0,2,0,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Luscinia megarhynchos,0,0,0,1,0,,Despejado,,
13/08/2024,Santa Olalla,4,8:44,9:06,Limosa sp,0,0,0,0,1,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Motacilla flava,0,5,0,0,0,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Saxicola rubicola,1,0,0,0,0,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Sturnus unicolor,50,0,0,0,0,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Apus apus,1,0,0,0,0,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Charadrius alexandrinus,20,0,0,0,0,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Charadrius dubius,9,15,0,0,0,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Charadrius hiaticula,4,0,0,0,0,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Calidris alba,7,1,0,0,0,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Hirundo rustica,0,1,0,0,0,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Himantopus himantopus,4,5,0,0,0,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Calidris ferruginea,7,0,0,0,0,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Phoenicopterus roseus,109,0,0,0,0,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Tringa stagnatilis,0,1,0,0,0,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Calidris alpina,58,0,0,0,0,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Recurvirostra avosetta,5,0,0,0,0,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Fulica atra,2,0,0,0,0,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Tachybaptus ruficollis,1,0,0,0,0,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Actitis hypoleucos,4,0,0,0,0,,Despejado,,
13/08/2024,Laguna,6,9:22,9:55,Tringa erythropus,4,0,0,0,0,,Despejado,,
14/08/2024,Torre Palacio,8,9:52,10:14,Sturnus unicolor,2,20,0,0,0,,Despejado,,
14/08/2024,Torre Palacio,8,9:52,10:14,Certhia brachydactyla,0,1,0,0,0,,Despejado,,
14/08/2024,Torre Palacio,8,9:52,10:14,Streptopelia decaocto,0,1,1,1,0,,Despejado,,
14/08/2024,Torre Palacio,8,9:52,10:14,Curruca melanocephala,1,0,0,1,0,,Despejado,,
14/08/2024,Torre Palacio,8,9:52,10:14,Hirundo rustica,4,0,0,0,0,,Despejado,,
14/08/2024,Torre Palacio,8,9:52,10:14,Phylloscopus ibericus,2,0,0,0,0,,Despejado,,
14/08/2024,Torre Palacio,8,9:52,10:14,Cyanistes caeruleus,1,1,0,4,0,,Despejado,,
14/08/2024,Torre Palacio,8,9:52,10:14,Passer domesticus,0,1,0,1,0,,Despejado,,
14/08/2024,Torre Palacio,8,9:52,10:14,Cecropis daurica,2,0,0,0,0,,Despejado,,
14/08/2024,Torre Palacio,8,9:52,10:14,Delichon urbicum,1,0,0,0,0,,Despejado,,
14/08/2024,Torre Palacio,8,9:52,10:14,Cettia cetti,0,0,0,2,0,,Despejado,,
14/08/2024,Torre Palacio,8,9:52,10:14,Merops apiaster,0,0,0,2,0,,Despejado,,
14/08/2024,Torre Palacio,8,9:52,10:14,Dryobates minor,0,0,0,1,0,,Despejado,,
14/08/2024,Torre Palacio,8,9:52,10:14,Parus major,0,0,1,0,0,,Despejado,,
14/08/2024,Pajarera,10,9:28,9:48,Hirundo rustica,1,0,2,2,0,,Despejado,,
14/08/2024,Pajarera,10,9:28,9:48,Emberiza calandra,16,12,0,0,0,,Despejado,,
14/08/2024,Pajarera,10,9:28,9:48,Sturnus unicolor,0,1,0,0,0,,Despejado,,
14/08/2024,Pajarera,10,9:28,9:48,Riparia riparia,2,0,0,0,0,,Despejado,,
14/08/2024,Pajarera,10,9:28,9:48,Carduelis carduelis,0,2,0,1,0,,Despejado,,
14/08/2024,Pajarera,10,9:28,9:48,Curruca melanocephala,0,1,0,1,0,,Despejado,,
14/08/2024,Pajarera,10,9:28,9:48,Saxicola rubicola,0,1,2,0,0,,Despejado,,
14/08/2024,Pajarera,10,9:28,9:48,Pica pica,0,1,0,0,0,,Despejado,,
14/08/2024,Pajarera,10,9:28,9:48,Gyps fulvus,0,0,0,0,3,,Despejado,,
14/08/2024,Pajarera,10,9:28,9:48,Hieraaetus pennatus,1,0,0,0,0,,Despejado,,
14/08/2024,Pajarera,10,9:28,9:48,Lanius senator,1,0,2,0,0,,Despejado,,
14/08/2024,Pajarera,10,9:28,9:48,Cecropis daurica,0,1,0,0,0,,Despejado,,
14/08/2024,Martinazo,11,8:54,9:15,Galerida theklae,0,2,0,0,0,,Despejado,,
14/08/2024,Martinazo,11,8:54,9:15,Carduelis carduelis,0,15,0,2,0,,Despejado,,
14/08/2024,Martinazo,11,8:54,9:15,Saxicola rubicola,3,2,0,1,0,,Despejado,,
14/08/2024,Martinazo,11,8:54,9:15,Curruca melanocephala,0,3,1,2,0,,Despejado,,
14/08/2024,Martinazo,11,8:54,9:15,Pica pica,0,1,0,1,0,,Despejado,,
14/08/2024,Martinazo,11,8:54,9:15,Hirundo rustica,0,1,0,0,0,,Despejado,,
14/08/2024,Martinazo,11,8:54,9:15,Turdus merula,0,1,0,0,0,,Despejado,,
14/08/2024,Martinazo,11,8:54,9:15,Lanius senator,2,0,0,0,0,,Despejado,,
14/08/2024,Martinazo,11,8:54,9:15,Alaudala rufescens,2,2,4,10,0,,Despejado,,
14/08/2024,Martinazo,11,8:54,9:15,Merops apiaster,0,0,0,0,3,,Despejado,,
14/08/2024,Martinazo,11,8:54,9:15,Columba palumbus,0,0,0,0,2,,Despejado,,
14/08/2024,Martinazo,11,8:54,9:15,Riparia riparia,0,0,5,0,0,,Despejado,,
14/08/2024,Martinazo,11,8:54,9:15,Lanius meridionalis,0,0,1,0,0,,Despejado,,
14/08/2024,Martinazo,11,8:54,9:15,Curruca undata,0,0,0,1,0,,Despejado,,
14/08/2024,Martinazo,11,8:54,9:15,Aegypius monachus,0,0,0,0,0,2,Despejado,Al lado de la cancela justo antes de entrar a la reserva,
14/08/2024,Cancela Millán,15,8:10,8:30,Circaetus gallicus,1,0,0,0,0,,Despejado,,
14/08/2024,Cancela Millán,15,8:10,8:30,Falco tinnunculus,3,0,0,0,0,,Despejado,,
14/08/2024,Cancela Millán,15,8:10,8:30,Motacilla flava,0,0,3,1,0,,Despejado,,
14/08/2024,Cancela Millán,15,8:10,8:30,Aquila adalberti,0,0,0,0,0,1,Despejado,,
14/08/2024,Juncabalejo,16,7:31,7:51,Saxicola rubicola,0,2,0,0,0,,Despejado,,
14/08/2024,Juncabalejo,16,7:31,7:51,Coturnix coturnix,0,1,0,0,0,,Despejado,,
14/08/2024,Juncabalejo,16,7:31,7:51,Cisticola juncidis,0,3,0,2,0,,Despejado,,
14/08/2024,Juncabalejo,16,7:31,7:51,Alaudala rufescens,0,1,0,1,0,,Despejado,,
20/08/2024,Laguna,6,7:57,8:23,Charadrius dubius,15,10,0,0,0,,Despejado,,
20/08/2024,Laguna,6,7:57,8:23,Charadrius hiaticula,2,0,0,0,0,,Despejado,,
20/08/2024,Torre Palacio,8,10:42,11:02,Hieraaetus pennatus,0,1,0,0,0,,Sol y nubes,,
20/08/2024,Torre Palacio,8,10:42,11:02,Merops apiaster,0,1,0,3,0,,Sol y nubes,,
20/08/2024,Torre Palacio,8,10:42,11:02,Gyps fulvus,1,0,0,0,15,,Sol y nubes,,
20/08/2024,Torre Palacio,8,10:42,11:02,Hirundo rustica,6,0,0,0,0,,Sol y nubes,,
20/08/2024,Torre Palacio,8,10:42,11:02,Curruca melanocephala,0,1,0,1,0,,Sol y nubes,,
20/08/2024,Torre Palacio,8,10:42,11:02,Sturnus unicolor,6,0,0,0,0,,Sol y nubes,,
20/08/2024,Torre Palacio,8,10:42,11:02,Cettia cetti,0,1,0,1,0,,Sol y nubes,,
20/08/2024,Torre Palacio,8,10:42,11:02,Passer domesticus,0,2,0,0,0,,Sol y nubes,,
20/08/2024,Torre Palacio,8,10:42,11:02,Phylloscopus trochilus,2,2,0,0,0,,Sol y nubes,,
20/08/2024,Torre Palacio,8,10:42,11:02,Carduelis carduelis,0,0,0,4,0,,Sol y nubes,,
20/08/2024,Torre Palacio,8,10:42,11:02,Turdus merula,0,0,0,1,0,,Sol y nubes,,
20/08/2024,Torre Palacio,8,10:42,11:02,Luscinia megarhynchos,0,0,0,2,0,,Sol y nubes,,
20/08/2024,Torre Palacio,8,10:42,11:02,Cyanistes caeruleus,0,0,1,2,0,,Sol y nubes,,
20/08/2024,Torre Palacio,8,10:42,11:02,Certhia brachydactyla,0,0,0,2,0,,Sol y nubes,,
20/08/2024,Torre Palacio,8,10:42,11:02,Parus major,0,0,0,1,0,,Sol y nubes,,
20/08/2024,Torre Palacio,8,10:42,11:02,Muscicapa striata,0,0,1,0,0,,Sol y nubes,,
20/08/2024,Torre Palacio,8,10:42,11:02,Streptopelia decaocto,0,0,0,1,0,,Sol y nubes,,
20/08/2024,Torre Palacio,8,10:42,11:02,Saxicola rubicola,0,0,0,1,0,,Sol y nubes,,
20/08/2024,Pajarera,10,10:18,10:38,Emberiza calandra,13,19,0,0,0,,Sol y nubes,,
20/08/2024,Pajarera,10,10:18,10:38,Carduelis carduelis,0,3,0,0,0,,Sol y nubes,,
20/08/2024,Pajarera,10,10:18,10:38,Pica pica,1,0,0,0,2,,Sol y nubes,,
20/08/2024,Pajarera,10,10:18,10:38,Cettia cetti,0,1,0,0,0,,Sol y nubes,,
20/08/2024,Pajarera,10,10:18,10:38,Streptopelia decaocto,1,0,0,0,1,,Sol y nubes,,
20/08/2024,Pajarera,10,10:18,10:38,Columba palumbus,2,0,0,0,0,,Sol y nubes,,
20/08/2024,Pajarera,10,10:18,10:38,Merops apiaster,0,3,0,0,0,,Sol y nubes,,
20/08/2024,Pajarera,10,10:18,10:38,Turdus merula,0,1,0,0,0,,Sol y nubes,,
20/08/2024,Pajarera,10,10:18,10:38,Saxicola rubicola,2,0,1,0,0,,Sol y nubes,,
20/08/2024,Pajarera,10,10:18,10:38,Curruca melanocephala,0,2,0,1,0,,Sol y nubes,,
20/08/2024,Pajarera,10,10:18,10:38,Sturnus unicolor,0,3,0,0,0,,Sol y nubes,,
20/08/2024,Pajarera,10,10:18,10:38,Motacilla flava,0,1,0,0,0,,Sol y nubes,,
20/08/2024,Pajarera,10,10:18,10:38,Chloris chloris,0,1,0,0,0,,Sol y nubes,,
20/08/2024,Pajarera,10,10:18,10:38,Hirundo rustica,5,0,0,4,0,,Sol y nubes,,
20/08/2024,Pajarera,10,10:18,10:38,Gyps fulvus,0,0,0,0,1,,Sol y nubes,,
20/08/2024,Pajarera,10,10:18,10:38,Lanius senator,0,0,2,0,0,,Sol y nubes,,
20/08/2024,Pajarera,10,10:18,10:38,Galerida theklae,0,0,0,1,0,,Sol y nubes,,
20/08/2024,Pajarera,10,10:18,10:38,Upupa epops,0,0,1,0,0,,Sol y nubes,,
20/08/2024,Martinazo,11,9:44,10:06,Alaudala rufescens,0,3,0,0,0,,Nublado,,
20/08/2024,Martinazo,11,9:44,10:06,Saxicola rubicola,0,3,0,1,0,,Nublado,,
20/08/2024,Martinazo,11,9:44,10:06,Galerida theklae,0,2,0,2,0,,Nublado,,
20/08/2024,Martinazo,11,9:44,10:06,Pica pica,0,2,0,1,0,,Nublado,,
20/08/2024,Martinazo,11,9:44,10:06,Curruca melanocephala,0,2,0,3,0,,Nublado,,
20/08/2024,Martinazo,11,9:44,10:06,Emberiza calandra,1,0,9,2,0,,Nublado,,
20/08/2024,Martinazo,11,9:44,10:06,Falco tinnunculus,1,0,0,0,0,,Nublado,,
20/08/2024,Martinazo,11,9:44,10:06,Sturnus unicolor,3,0,0,0,0,,Nublado,,
20/08/2024,Martinazo,11,9:44,10:06,Gyps fulvus,1,0,0,0,0,,Nublado,,
20/08/2024,Martinazo,11,9:44,10:06,Columba palumbus,3,0,0,0,0,,Nublado,,
20/08/2024,Martinazo,11,9:44,10:06,Turdus merula,0,1,0,1,0,,Nublado,,
20/08/2024,Martinazo,11,9:44,10:06,Cettia cetti,0,0,0,0,1,,Nublado,,
20/08/2024,Martinazo,11,9:44,10:06,Luscinia megarhynchos,0,0,0,1,0,,Nublado,,
20/08/2024,Martinazo,11,9:44,10:06,Hieraaetus pennatus,0,0,0,1,0,,Nublado,,
20/08/2024,Cancela Millán,15,8:20,8:37,Alaudala rufescens,0,1,0,0,0,,Despejado,,
20/08/2024,Cancela Millán,15,8:20,8:37,Cisticola juncidis,0,1,0,0,0,,Despejado,,
20/08/2024,Cancela Millán,15,8:20,8:37,Falco tinnunculus,0,0,0,0,3,,Despejado,,
20/08/2024,Cancela Millán,15,8:20,8:37,Riparia riparia,0,0,4,0,0,,Despejado,,
20/08/2024,Juncabalejo,16,8:57,9:17,Cisticola juncidis,1,3,0,0,0,,Nublado,,
20/08/2024,Juncabalejo,16,8:57,9:17,Alaudala rufescens,0,1,0,0,0,,Nublado,,
20/08/2024,Juncabalejo,16,8:57,9:17,Saxicola rubicola,2,2,0,0,0,,Nublado,,
20/08/2024,Juncabalejo,16,8:57,9:17,Motacilla flava,0,1,0,1,0,,Nublado,,
21/08/2024,Control,1,9:53,10:13,Galerida theklae,0,1,0,0,0,,Despejado,,
21/08/2024,Control,1,9:53,10:13,Lanius meridionalis,1,0,0,0,0,,Despejado,,
21/08/2024,Control,1,9:53,10:13,Curruca undata,0,1,0,0,0,,Despejado,,
21/08/2024,Control,1,9:53,10:13,Turdus merula,0,1,0,0,0,,Despejado,,
21/08/2024,Control,1,9:53,10:13,Hirundo rustica,0,0,4,0,0,,Despejado,,
21/08/2024,Control,1,9:53,10:13,Hieraaetus pennatus,0,0,0,1,0,,Despejado,,
21/08/2024,Sabinar,2,9:19,9:39,Chloris chloris,0,1,0,0,0,,Despejado,,
21/08/2024,Sabinar,2,9:19,9:39,Curruca undata,0,1,0,1,0,,Despejado,,
21/08/2024,Sabinar,2,9:19,9:39,Curruca melanocephala,0,1,0,3,0,,Despejado,,
21/08/2024,Sabinar,2,9:19,9:39,Turdus merula,0,1,0,0,0,,Despejado,,
21/08/2024,Sabinar,2,9:19,9:39,Hieraaetus pennatus,0,2,0,0,0,,Despejado,,
21/08/2024,Sabinar,2,9:19,9:39,Lophophanes cristatus,0,1,0,0,0,,Despejado,,
21/08/2024,Sabinar,2,9:19,9:39,Cyanistes caeruleus,0,1,0,0,0,,Despejado,,
21/08/2024,Sabinar,2,9:19,9:39,Certhia brachydactyla,0,0,0,1,0,,Despejado,,
21/08/2024,Santa Olalla,4,8:38,8:58,Curruca melanocephala,0,2,0,1,0,,Despejado,,
21/08/2024,Santa Olalla,4,8:38,8:58,Cisticola juncidis,2,3,0,0,0,,Despejado,,
21/08/2024,Santa Olalla,4,8:38,8:58,Delichon urbicum,0,2,0,0,0,,Despejado,,
21/08/2024,Santa Olalla,4,8:38,8:58,Galerida theklae,0,2,0,3,0,,Despejado,,
21/08/2024,Santa Olalla,4,8:38,8:58,Carduelis carduelis,2,2,0,0,0,,Despejado,,
